Vehicle #,Vehicle Model,Vehicle Serial #,Engine Make,Engine Hours,Engine Model,Engine RPM,Alternator RPM,Engine HP,Alternator HP,Left-CO2%,Left-CO,Left-NOx,Right-CO2%,Right-CO,Right-NOX,LoCaterpillarion,Company,Test Date,Test Method
HT4,Caterpillar 775,MGS00443,Caterpillar,6172.6,C27,100,Not measured,Not measured,Not measured,7.93,,504.402,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6177.4,C27,100,Not measured,Not measured,Not measured,9.46,,556.7477,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6191.1,C27,99,Not measured,Not measured,Not measured,8.39,,469.7423,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6203.5,C27,100,Not measured,Not measured,Not measured,8.39,,528.8962,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6218,C27,100,Not measured,Not measured,Not measured,7.88,,540.7812,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6229.3,C27,100,Not measured,Not measured,Not measured,10.18,,592.3145,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6243,C27,96,Not measured,Not measured,Not measured,12.18,,548.5967,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6253.2,C27,98,Not measured,Not measured,Not measured,8.52,,550.6612,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6266.8,C27,100,Not measured,Not measured,Not measured,8.32,,578.4263,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6276.3,C27,100,Not measured,Not measured,Not measured,10.52,,760.81,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6289.1,C27,100,Not measured,Not measured,Not measured,10.37,,574.0933,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6303.6,C27,97,Not measured,Not measured,Not measured,8.32,,489.0175,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6319.5,C27,93,Not measured,Not measured,Not measured,6.73,,410.5686,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6333.9,C27,94,Not measured,Not measured,Not measured,10.43,,648.08,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6348.9,C27,92,Not measured,Not measured,Not measured,10.18,,576.96,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6388.4,C27,100,Not measured,Not measured,Not measured,1.44,,210.509,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6400.9,C27,100,Not measured,Not measured,Not measured,8.87,,484.3,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6502.1,C27,100,Not measured,Not measured,Not measured,7.79,,546.2194,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6517.6,C27,99,Not measured,Not measured,Not measured,11.51,,593.4357,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6535.2,C27,98,Not measured,Not measured,Not measured,11.01,,561.82,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6543.2,C27,100,Not measured,Not measured,Not measured,10.94,,553.674,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6555.7,C27,100,Not measured,Not measured,Not measured,10.87,,567.9363,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6568.8,C27,99,Not measured,Not measured,Not measured,10.42,,520.3765,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6582.5,C27,100,Not measured,Not measured,Not measured,10.28,,577.628,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6593,C27,98,Not measured,Not measured,Not measured,7.38,,519.0292,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6619.9,C27,100,Not measured,Not measured,Not measured,10.69,,545.3294,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6629.1,C27,98,Not measured,Not measured,Not measured,10.12,,533.1747,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6642.1,C27,98,Not measured,Not measured,Not measured,8.48,,498.0413,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6655.5,C27,100,Not measured,Not measured,Not measured,9.21,,545.6517,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6669.1,C27,99,Not measured,Not measured,Not measured,9.73,,538.6349,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6685,C27,99,Not measured,Not measured,Not measured,7.27,,381.5743,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6697.7,C27,100,Not measured,Not measured,Not measured,9.93,,553.2341,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6702.1,C27,100,Not measured,Not measured,Not measured,11.37,,572.5525,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6711.3,C27,100,Not measured,Not measured,Not measured,10.07,,518.8431,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6725.3,C27,100,Not measured,Not measured,Not measured,6.58,,426.8282,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6735.4,C27,100,Not measured,Not measured,Not measured,11.49,,604.4933,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6748.6,C27,100,Not measured,Not measured,Not measured,10.3,,539.6713,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6763.6,C27,97,Not measured,Not measured,Not measured,8.8,,512.1813,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6779.7,C27,99,Not measured,Not measured,Not measured,10.8,,610.8831,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6793.2,C27,99,Not measured,Not measured,Not measured,10.45,,516.89,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6807.9,C27,98,Not measured,Not measured,Not measured,10.23,,607.415,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6846.2,C27,100,Not measured,Not measured,Not measured,10.67,,486.8914,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6862,C27,98,Not measured,Not measured,Not measured,9.75,,484.8664,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6877.1,C27,100,Not measured,Not measured,Not measured,10.53,,583.168,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6887.6,C27,100,Not measured,Not measured,Not measured,11.18,,601.7826,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6901.7,C27,99,Not measured,Not measured,Not measured,9.98,,471.9006,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6916.5,C27,98,Not measured,Not measured,Not measured,11.05,,506.0739,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6929.1,C27,100,Not measured,Not measured,Not measured,10.07,,562.5696,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6940.8,C27,96,Not measured,Not measured,Not measured,8.09,,441.3892,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6955.6,C27,100,Not measured,Not measured,Not measured,9.87,,410.1307,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6970.3,C27,100,Not measured,Not measured,Not measured,10.12,,521.4322,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6985.3,C27,98,Not measured,Not measured,Not measured,7.67,,512.12,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,6985.8,C27,97,Not measured,Not measured,Not measured,11.69,,595.3075,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7026.8,C27,99,Not measured,Not measured,Not measured,10.22,,587.3419,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7040.9,C27,100,Not measured,Not measured,Not measured,10.08,,529.465,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7070.3,C27,100,Not measured,Not measured,Not measured,7.89,,466.0406,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7085.1,C27,99,Not measured,Not measured,Not measured,7.51,,464.7832,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7098.7,C27,92,Not measured,Not measured,Not measured,9.31,,445.018,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7110.1,C27,99,Not measured,Not measured,Not measured,7.52,,534.0262,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7125.3,C27,98,Not measured,Not measured,Not measured,9,,498.3485,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7138.7,C27,99,Not measured,Not measured,Not measured,9.88,,568.881,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7139.5,C27,100,Not measured,Not measured,Not measured,11.67,,490.3325,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7144.1,C27,96,Not measured,Not measured,Not measured,9.5,,449.93,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7157.3,C27,100,Not measured,Not measured,Not measured,9.47,,519.9011,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7172.8,C27,100,Not measured,Not measured,Not measured,8.06,,564.6791,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7178.5,C27,97,Not measured,Not measured,Not measured,8.55,,487.4081,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7192.1,C27,100,Not measured,Not measured,Not measured,10.13,,506.9708,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7206.2,C27,99,Not measured,Not measured,Not measured,8.08,,492.1181,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7219.8,C27,100,Not measured,Not measured,Not measured,8.66,,502.0627,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7223.4,C27,100,Not measured,Not measured,Not measured,9.55,,422.7662,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7230.9,C27,100,Not measured,Not measured,Not measured,9.38,,484.4768,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7244.5,C27,98,Not measured,Not measured,Not measured,6.89,,429.0293,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7258,C27,100,Not measured,Not measured,Not measured,7.53,,381.3346,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7267,C27,100,Not measured,Not measured,Not measured,9.22,,433.508,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7280.2,C27,100,Not measured,Not measured,Not measured,8.56,,468.9232,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7291.6,C27,97,Not measured,Not measured,Not measured,10.3,,472.1286,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7301.1,C27,100,Not measured,Not measured,Not measured,3.48,,229.3896,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7313.6,C27,100,Not measured,Not measured,Not measured,10.01,,493.072,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7326.2,C27,100,Not measured,Not measured,Not measured,11.44,,473.5756,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7327,C27,100,Not measured,Not measured,Not measured,11.36,,512.6833,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7337.3,C27,100,Not measured,Not measured,Not measured,8.16,,496.0825,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7433.7,C27,100,Not measured,Not measured,Not measured,11.16,,539.6915,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7446.1,C27,99,Not measured,Not measured,Not measured,8.25,,426.5528,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7454.5,C27,97,Not measured,Not measured,Not measured,11.71,,615.475,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7477,C27,100,Not measured,Not measured,Not measured,11.62,,547.0373,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7479.6,C27,100,Not measured,Not measured,Not measured,10.59,,506.584,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7490.1,C27,100,Not measured,Not measured,Not measured,11.63,,439.8506,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7507.1,C27,98,Not measured,Not measured,Not measured,10.08,,445.0803,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7521.9,C27,100,Not measured,Not measured,Not measured,10.12,,468.2057,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7533.9,C27,100,Not measured,Not measured,Not measured,11.31,,488.5577,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7547.4,C27,100,Not measured,Not measured,Not measured,10.78,,491.1968,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7561.5,C27,100,Not measured,Not measured,Not measured,11.81,,548.1522,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7572.5,C27,100,Not measured,Not measured,Not measured,10.28,,572.492,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7587.2,C27,100,Not measured,Not measured,Not measured,10.37,,579.3553,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7597.1,C27,97,Not measured,Not measured,Not measured,9.15,,459.7608,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7611.7,C27,100,Not measured,Not measured,Not measured,10.29,,521.9472,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7627.7,C27,100,Not measured,Not measured,Not measured,9.98,,496.0417,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7641.2,C27,100,Not measured,Not measured,Not measured,6.3,,402.624,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
HT4,Caterpillar 775,MGS00443,Caterpillar,7651,C27,100,Not measured,Not measured,Not measured,10.3,,500.7725,Not measured,Not measured,Not measured,Redmond Minerals,Redmond Minerals,10/25/2018,Telematic
