code,filename,date,time,percent_load,rpm,coolant_temperature,right_exhaust_temperature,left_exhaust_temperature,ecm_oil_temperature,warning_status,warning_2,throttle_position,system_voltage,atmospheric_pressure,oil_pressure_psi,boost_psi,filter_oil_pressure,smoke_setting,intake_air_temperature,fuel_temperature,fuel_gallons_per_hour,lifetime_fuel_consumption,lifetime_operating_hours,fuel_rate,lifetime_idle_hours,lifetime_idle_fuel,fault_high_exhaust_temperature_warning,fault_engine_overspeed_warning,fault_low_coolant_temperature_warning,fault_high_coolant_temperature_warning,fault_low_engine_oil_pressure_warning,fault_low_system_volts_warning,fault_high_air_temperature_warning,fault_high_oil_temperature_warning,fault_high_hydraulic_oil_temperature_warning,fault_no_coolant_flow_warning,fault_high_after_coolant_temperature_warning,fault_high_crankcase_pressure_warning,fault_fuel_filer_plugged_warning,fault_oil_filer_plugged_warning,fault_low_coolant_level_warning,fault_alternator_not_charging_warning,fault_low_fuel_level_warning,fault_low_fuel_pressure_warning,fault_high_fuel_temperature_warning,fault_low_intake_manifold_pressure_warning,fault_high_intake_manifold_pressure_warning,fault_low_oil_level_warning,fault_engine_oil_bypass_warning,fault_high_exhaust_temperature_shutdown,fault_air_filter_plugged_shutdown,fault_engine_overspeed_shutdown,fault_low_engine_coolant_temperature_shutdown,fault_high_engine_coolant_temperature_shutdown,fault_low_engine_oil_pressure_shutdown,fault_low_system_volts_shutdown,fault_high_engine_airintake_temperature_shutdown,fault_high_engine_oil_temperature_shutdown,fault_high_crankcase_pressure_shutdown,fault_fuel_filter_plugged_shutdown,fault_oil_filter_plugged_shutdown,fault_low_coolant_level_shutdown,fault_alternator_not_charging_shutdown,fault_low_fuel_level_shutdown,fault_low_fuel_pressure_shutdown,fault_high_fuel_temperature_shutdown,fault_low_intake_manifold_pressure_shutdown,fault_high_intake_manifold_pressure_shutdown,fault_low_oil_level_shutdown,fault_engine_oil_filter_bypass_shutdown,fault_high_exhaust_temperature_derate,fault_air_filter_plugged_derate,fault_engine_overspeed_derate,fault_low_engine_coolant_temperature_derate,fault_high_engine_coolant_temperature_derate,fault_low_engine_oil_pressure_derate,fault_low_system_voltage_derate,fault_high_engine_air_temperature_derate,fault_high_engine_oil_temperature_derate,fault_high_hydraulic_oil_temperature_derate,fault_no_coolant_flow_derate,fault_high_after_coolant_temperature_derate,fault_high_crankcase_pressure_derate,fault_fuel_filter_plugged_derate,fault_oil_filter_plugged_derate,fault_low_coolant_level_derate,fault_alternator_not_charging_derate,fault_low_fuel_level_derate,fault_low_fuel_pressure_derate,fault_high_fuel_temperature_derate,fault_low_intake_manifold_pressure_derate,fault_high_intake_manifold_pressure_derate,fault_low_oil_level_shutdown_derate,fault_engine_oil_filter_bypass_derate,fault_high_engine_vibration_derate,fault_low_oil_filter_pressure_derate,fault_high_oil_filter_pressure_derate,fault_high_engine_oil_pressure_derate,fault_low_coolant_to_engine_oil_temperature_difference_derate,fault_low_coolant_pressure_derate,fault_low_coolant_level_derate,fault_high_coolant_temperature_derate,fault_low_exhaust_temperature_deviation_derate,fault_high_exhaust_temperature_deviation_derate,fault_high_exhaust_temperature_difference_derate,fault_high_intake_manifold_air_temperature_derate,fault_high_crankcase_metal_particulate_derate,fault_high_pressure_oilline_broken_derate,fault_high_injector_actuation_pressure_derate,fault_high_fuel_cool_seperator_water_level_derate,fault_high_fuel_rail_pump_flow_derate,fault_low_inlet_air_temperature_derate,fault_high_fuel_pressure_line_broken_derate,fault_global_active_derate,is_cdl_online,nox_ppm,o2_percent,nox_signal_status,o2_signal_status,nox_not_valid,nox_valid,nox_error,nox_na,nox_fmi_shorted,nox_fmi_openwire,o2_not_valid,o2_valid,o2_error,o2_na,o2_fmi_shorted,o2_fmi_openwire,colima_1,colima_2,sensor_oil_temperature,ambient_temperature,oil_condition
redmond_ht4,17101014.csv,10/10/2017,14:54:30,0,1624,188,572,647,32,0,0,22,28,12.398,69.455,4.06,81.78,0,130.28,126.32,0,72247,5248.1,0,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,3.6256,21.68,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,198.79,177.55,-6.38
redmond_ht4,17101014.csv,10/10/2017,14:54:40,0,1498,185,433,507,32,0,0,45.2,28,12.398,68.658,3.5525,80.91,0,127.22,126.32,0,72247,5248.1,0,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,14.729,21.335,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,200.17,178.05,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:54:50,0,1717,183,361,446,32,0,0,54.4,28,12.398,70.47,3.9875,82.868,0,123.98,126.5,0,72247,5248.1,0,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,-0.5665,21.472,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,201,178.38,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:55:00,6,1262,183,363,433,32,0,0,28,28,12.398,66.482,3.2625,79.315,0,120.74,126.5,3.7752,72247,5248.1,6.7,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,176.18,18.625,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,201.34,178.52,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:55:10,100,1349,183,602,602,32,0,0,100,28,12.398,65.612,13.63,78.01,0,118.22,125.42,32.776,72247,5248.1,68.7,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,760.13,3.6998,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,201.31,178.56,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:55:20,100,1416,183,1034,1047,32,0,0,92.4,27.5,12.398,65.685,23.272,78.082,0,117.68,124.34,38.94,72247,5248.1,98.6,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,437.11,7.0192,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,201.07,178.61,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:55:30,95,1567,185,1106,1108,32,0,0,89.2,27.5,12.398,64.235,22.983,77.357,0,116.42,123.62,39.336,72247,5248.2,91.1,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,452.86,6.2518,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,200.43,178.68,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:55:40,87,1376,186,1076,1086,32,0,0,86.4,27.5,12.398,64.597,22.04,77.213,0,117.5,121.82,32.182,72247,5248.2,81.5,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,388.96,7.982,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,199.81,178.88,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:55:50,91,1646,188,1043,1059,32,0,0,84.8,27.5,12.398,67.715,22.403,79.967,0,120.56,120.02,35.93,72248,5248.2,91,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,327.44,8.2945,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,199.31,179.19,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:56:00,100,1323,190,1047,1085,32,0,0,87.2,27.5,12.398,63.872,22.692,75.618,0,125.24,120.02,33.185,72248,5248.2,88.5,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,667.56,6.1177,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,198.9,179.6,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:56:10,79,1185,192,1088,1108,32,0,0,78,27.5,12.325,63.727,20.372,76.125,0,128.48,121.46,30.281,72248,5248.2,81.3,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,439.94,6.2616,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,199.08,180.05,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:56:20,33,1489,194,1072,1115,32,0,0,80.8,27.5,12.325,66.192,20.807,78.735,0,132.44,123.08,28.367,72248,5248.2,89.8,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,292.31,13.091,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,199.26,180.55,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:56:30,14,1356,194,1054,1070,32,0,0,94.8,27.5,12.325,66.772,22.185,79.895,0,136.94,125.06,9.438,72248,5248.2,100,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,527.75,8.3536,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,199.54,180.97,-6.57
redmond_ht4,17101014.csv,10/10/2017,14:56:40,96,1352,195,1131,1144,32,0,0,83.6,27.5,12.325,62.93,22.983,75.255,0,140.72,126.14,35.521,72248,5248.2,90,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,509.51,6.1177,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,199.74,181.4,-5.73
redmond_ht4,17101014.csv,10/10/2017,14:56:50,100,1796,195,1110,1124,32,0,0,95.6,27.5,12.325,66.99,23.635,79.387,0,142.52,127.22,40.999,72248,5248.2,100,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,495.57,8.3037,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,200.53,181.87,-5.66
redmond_ht4,17101014.csv,10/10/2017,14:57:00,100,1393,194,1113,1137,32,0,0,100,27.5,12.325,63.438,24.577,75.69,0,140.54,128.12,38.306,72248,5248.2,96.7,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,707.79,6.6137,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,200.79,182.3,-5.66
redmond_ht4,17101014.csv,10/10/2017,14:57:10,96,1478,194,1122,1140,32,0,0,89.2,27.5,12.325,64.235,23.707,76.705,0,137.48,127.4,37.62,72248,5248.2,95.3,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,511.32,7.0722,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,201.6,182.66,-5.66
redmond_ht4,17101014.csv,10/10/2017,14:57:20,97,1472,192,1112,1128,32,0,0,84.8,27.5,12.325,64.162,23.345,76.415,0,135.68,125.24,38.188,72248,5248.2,93,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,528.2,7.1061,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,202.14,182.97,-5.66
redmond_ht4,17101014.csv,10/10/2017,14:57:30,92,1669,192,1103,1117,32,0,0,90,27.5,12.325,65.467,22.765,77.938,0,135.14,123.44,36.498,72248,5248.2,94.2,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,494.33,7.2341,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,202.41,183.29,-5.8
redmond_ht4,17101014.csv,10/10/2017,14:57:40,96,1508,194,1110,1128,32,0,0,88.8,27.5,12.325,64.018,23.635,76.415,0,135.68,123.08,38.399,72248,5248.2,97.3,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,554.49,7.046,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,202.75,183.69,-6.14
redmond_ht4,17101014.csv,10/10/2017,14:57:50,97,1499,194,1104,1124,32,0,0,87.2,27.5,12.325,64.018,23.272,76.27,0,138.38,123.98,37.712,72249,5248.2,93,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,554.49,7.046,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,203.13,184.06,-6.29
redmond_ht4,17101014.csv,10/10/2017,14:58:00,86,1550,195,1085,1104,32,0,0,84,27.5,12.325,65.105,22.692,77.285,0,140.9,125.78,38.993,72249,5248.2,93.3,1717.7,3593.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,487.42,8.3968,1,1,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,0,0,203.67,184.62,-6.29
