code,filename,date,time,percent_load,rpm,coolant_temperature,right_exhaust_temperature,left_exhaust_temperature,throttle_position,system_voltage,oil_pressure_psi,boost_psi,filter_oil_pressure,smoke_setting,intake_air_temperature,fuel_temperature,fuel_gallons_per_hour,lifetime_fuel_consumption,lifetime_operating_hours,fuel_rate,lifetime_idle_hours,lifetime_idle_fuel,nox_ppm,co2_percent,o2_percent,oil_temperature,oil_condition,co,hydrocarbons,heater_voltage,heater_current,fuel_level_percent,fuel_gallons,truck_payload_tons,truck_miles_traveled,Load,LoadCnt,Fueling,Max,Min,Gal,Truck Hrs,Idle Hrs,Run Hrs,Idle Hrs,Idle%,Miles,Run Miles,Tons,Loads,TMG
redmond_ht4,18020515.csv,2/5/2018,15:18:10,8,701,177,267,316,0,27.5,71.847,3.625,84.607,0,84.92,97.88,17.464,81476,6131.5,7,2144.2,4458,36.483,0,19.613,107.42,-3.7,0,0,0,0,61.04,128,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:18:20,0,701,179,330,316,0,27.5,71.847,3.625,84.607,0,84.92,97.88,17.464,81476,6131.5,7,2144.2,4458,199.63,0.605,17.695,107.42,-3.7,0,0,0,0,61.04,128,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:18:30,0,701,179,330,392,0,27.5,71.847,3.625,84.607,0,84.92,97.88,17.464,81476,6131.5,7,2144.2,4458,247.67,2.6,15.7,107.42,-3.7,0,0,0,0,62.06,130,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:18:40,0,701,179,330,392,12.4,28,71.847,2.755,84.1,0,85.28,97.88,13.002,81476,6131.5,7,2144.2,4458,234.42,0,18.926,107.42,-3.7,0,0,0,0,60.695,128,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:18:50,0,701,179,330,392,12.4,28,71.847,2.755,84.1,0,85.28,94.28,13.002,81476,6131.5,7,2144.2,4458,682.18,4.978,13.322,107.42,-3.7,0,0,0,0,61.96,128,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:19:00,0,701,179,330,392,12.4,28,71.847,2.755,84.1,0,85.28,94.28,13.002,81476,6131.5,10.2,2144.2,4458,443.8,0.935,17.365,107.42,-3.7,0,0,0,0,61.11,128,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:19:10,0,701,179,330,392,12.4,28,71.847,2.755,84.1,0,85.28,94.28,13.002,81476,6131.5,10.2,2144.2,4458.1,366.75,0.695,17.605,177.26,-5.83,0,0,0,0,59.65,125,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:19:20,7,701,179,330,392,12.4,28,71.847,2.755,84.1,0,85.28,94.28,13.002,81476,6131.5,10.2,2144.2,4458.1,356.22,0.526,17.774,177.26,-5.83,0,0,0,0,59.38,123,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:19:30,7,700,177,359,368,12.4,28,71.847,2.755,84.1,0,85.28,94.28,13.002,81476,6131.5,10.2,2144.2,4458.1,368.34,0.682,17.618,177.26,-5.83,0,0,0,0,59.26,123,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:19:40,7,700,177,359,368,0,28,34.872,0.435,84.1,0,85.28,94.28,13.002,81476,6131.5,10.2,2144.2,4458.1,365.73,0.699,17.601,177.26,-5.83,0,0,0,0,59.145,123,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:19:50,7,700,177,359,368,0,28,34.872,0.435,84.1,0,90.14,96.08,1.6896,81476,6131.5,10.2,2144.2,4458.1,413.21,0.782,17.518,177.26,-5.83,0,0,0,0,59.12,123,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:20:00,7,700,177,359,368,0,28,34.872,0.435,84.1,0,90.14,96.08,1.6896,81476,6131.5,4.5,2144.2,4458.1,353.95,0.637,17.663,177.26,-5.83,0,0,0,0,59.12,123,0,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:20:10,7,700,177,359,368,0,28,34.872,0.435,84.1,0,90.14,96.08,1.6896,81476,6131.5,4.5,2144.2,4458.1,344.21,0.572,17.728,177.26,-5.83,0,0,0,0,58.92,123,17.417,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:20:20,7,700,177,359,327,0,28,34.872,0.435,84.1,0,90.14,96.08,1.6896,81476,6131.5,4.5,2144.2,4458.1,406.97,1.736,16.564,177.26,-5.83,0,0,0,0,58.9,121,17.417,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:20:30,7,700,177,359,327,0,28,34.872,0.435,84.1,0,90.14,96.08,1.6896,81476,6131.5,4.5,2144.2,4458.1,345.34,0.605,17.695,177.26,-5.83,0,0,0,0,58.755,121,17.417,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:20:40,7,700,177,359,327,0,28,35.67,0.29,48.067,0,90.14,96.08,1.6896,81476,6131.5,4.5,2144.2,4458.1,340.81,0.533,17.767,177.26,-5.83,0,0,0,0,58.615,121,17.417,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:20:50,7,700,177,359,327,0,28,35.67,0.29,48.067,0,91.94,101.84,2.4684,81476,6131.5,4.5,2144.2,4458.1,347.83,0.509,17.791,177.26,-5.83,0,0,0,0,58.59,121,17.417,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:21:00,7,700,177,359,327,0,28,35.67,0.29,48.067,0,91.94,101.84,2.4684,81476,6131.6,4.2,2144.3,4458.1,341.83,0.528,17.772,177.26,-5.83,0,0,0,0,58.58,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:21:10,7,700,177,359,327,0,28,35.67,0.29,48.067,0,91.94,101.84,2.4684,81476,6131.6,4.2,2144.3,4458.1,342.85,0.478,17.822,177.26,-5.83,0,0,0,0,58.58,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:21:20,4,700,177,359,327,0,28,35.67,0.29,48.067,0,91.94,101.84,2.4684,81476,6131.6,4.2,2144.3,4458.1,343.19,0.582,17.718,177.26,-5.83,0,0,0,0,58.425,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:21:30,4,700,177,309,327,0,28,35.67,0.29,48.067,0,91.94,101.84,2.4684,81476,6131.6,4.2,2144.3,4458.1,342.17,0.62,17.68,177.26,-5.83,0,0,0,0,58.375,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:21:40,4,700,177,309,327,0,28,35.888,0.2175,48.067,0,91.94,101.84,2.4684,81476,6131.6,4.2,2144.3,4458.1,444.36,1.066,17.234,177.26,-5.83,0,0,0,0,58.34,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:21:50,4,700,177,309,327,0,28,35.888,0.2175,48.285,0,93.2,108.5,1.6236,81476,6131.6,4.2,2144.3,4458.1,345.34,0.58,17.72,177.26,-5.83,0,0,0,0,58.3,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:22:00,4,700,177,309,327,0,28,35.888,0.2175,48.285,0,93.2,108.5,1.6236,81476,6131.6,4,2144.3,4458.1,339.11,0.567,17.733,177.26,-5.83,0,0,0,0,58.305,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:22:10,4,700,177,309,327,0,28,35.888,0.2175,48.285,0,93.2,108.5,1.6236,81476,6131.6,4,2144.3,4458.1,464.53,1.702,16.598,177.26,-5.83,0,0,0,0,58.315,121,27.668,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:22:20,8,700,176,303,314,0,28,35.888,0.2175,48.285,0,93.2,108.5,1.6236,81476,6131.6,4,2144.3,4458.1,345.23,0.554,17.746,177.26,-5.83,0,0,0,0,58.255,121,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:22:30,8,700,176,303,314,0,28,35.888,0.2175,48.285,0,93.2,108.5,1.6236,81476,6131.6,4,2144.3,4458.1,337.41,0.537,17.763,177.26,-5.83,0,0,0,0,58,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:22:40,8,700,176,303,314,0,28,35.888,0.2175,48.285,0,93.2,108.5,1.6236,81476,6131.6,4,2144.3,4458.1,348.74,0.944,17.356,177.26,-5.83,0,0,0,0,57.865,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:22:50,8,700,176,303,314,0,28,36.032,0.2175,48.43,0,94.1,108.5,1.6236,81476,6131.6,4,2144.3,4458.1,348.06,0.576,17.724,177.26,-5.83,0,0,0,0,57.825,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:23:00,8,700,176,303,314,0,28,36.032,0.2175,48.43,0,94.1,108.5,1.6236,81476,6131.6,4,2144.4,4458.1,339.45,0.473,17.827,177.26,-5.83,0,0,0,0,57.835,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:23:10,8,700,176,303,314,0,28,36.032,0.2175,48.43,0,94.1,108.5,1.6236,81476,6131.6,4,2144.4,4458.1,408.9,1.672,16.628,177.26,-5.83,0,0,0,0,57.865,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:23:20,8,700,176,303,314,0,28,36.032,0.2175,48.43,0,94.1,108.5,1.6236,81476,6131.6,4,2144.4,4458.1,343.19,0.582,17.718,177.26,-5.83,0,0,0,0,57.87,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:23:30,8,701,176,302,311,0,28,36.032,0.2175,48.43,0,94.1,108.5,1.6236,81476,6131.6,4,2144.4,4458.1,338.65,0.552,17.748,177.26,-5.83,0,0,0,0,57.925,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:23:40,8,701,176,302,311,0,28,36.105,0.29,48.43,0,94.1,108.5,1.6236,81476,6131.6,4,2144.4,4458.1,412.3,1.547,16.753,177.26,-5.83,0,0,0,0,57.975,119,44.203,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:23:50,8,701,176,302,311,0,28,36.105,0.29,48.43,0,94.1,108.5,1.5972,81476,6131.6,4,2144.4,4458.1,344.89,0.572,17.728,177.26,-5.83,0,0,0,0,57.76,119,54.675,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:24:00,8,701,176,302,311,0,28,36.105,0.29,48.43,0,94.1,108.5,1.5972,81476,6131.6,4,2144.4,4458.1,337.97,0.545,17.755,177.26,-5.83,0,0,0,0,57.735,119,54.675,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:24:10,8,701,176,302,311,0,28,36.105,0.29,48.43,0,94.1,108.5,1.5972,81476,6131.6,3.9,2144.4,4458.2,426.01,1.856,16.444,177.26,-5.83,0,0,0,0,57.68,119,54.675,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:24:20,4,701,176,302,311,0,28,36.105,0.29,48.43,0,94.1,108.5,1.5972,81476,6131.6,3.9,2144.4,4458.2,343.07,0.565,17.735,177.26,-5.83,0,0,0,0,57.66,119,54.675,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:24:30,4,700,176,300,311,0,28,36.105,0.29,48.43,0,94.1,108.5,1.5972,81476,6131.6,3.9,2144.4,4458.2,338.54,0.533,17.767,177.26,-5.83,0,0,0,0,57.68,119,54.675,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:24:40,4,700,176,300,311,0,28,36.105,0.29,48.43,0,94.1,108.5,1.5972,81476,6131.6,3.9,2144.4,4458.2,461.24,1.355,16.945,177.26,-5.83,0,0,0,0,57.715,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:24:50,4,700,176,300,311,0,28,36.177,0.2175,48.575,0,95.36,116.42,1.5972,81476,6131.6,3.9,2144.4,4458.2,342.51,0.541,17.759,177.26,-5.83,0,0,0,0,57.715,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:25:00,4,700,176,300,311,0,28,36.177,0.2175,48.575,0,95.36,116.42,1.5972,81476,6131.6,3.9,2144.4,4458.2,338.09,0.565,17.735,177.26,-5.83,0,0,0,0,57.905,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:25:10,4,700,176,300,311,0,28,36.177,0.2175,48.575,0,95.36,116.42,1.5972,81476,6131.6,3.9,2144.4,4458.2,365.96,0.61,17.69,177.26,-5.83,0,0,0,0,57.905,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:25:20,5,700,176,300,311,0,28,36.177,0.2175,48.575,0,95.36,116.42,1.5972,81476,6131.6,3.9,2144.4,4458.2,343.64,0.576,17.724,177.26,-5.83,0,0,0,0,57.86,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:25:30,5,698,176,298,305,0,28,36.177,0.2175,48.575,0,95.36,116.42,1.5972,81476,6131.6,3.9,2144.4,4458.2,339.79,0.58,17.72,177.26,-5.83,0,0,0,0,57.86,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:25:40,5,698,176,298,305,0,28,36.177,0.5075,48.575,0,95.36,116.42,1.5972,81476,6131.6,3.9,2144.4,4458.2,625.98,4.533,13.767,177.26,-5.83,0,0,0,0,57.865,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:25:50,5,698,176,298,305,0,28,36.177,0.5075,48.14,0,95.36,117.14,1.5972,81476,6131.6,3.9,2144.4,4458.2,757.64,13.9957,4.3043,177.26,-5.83,0,0,0,0,57.6,119,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:26:00,5,698,176,298,305,0,28,36.177,0.5075,48.14,0,95.36,117.14,1.5972,81476,6131.6,3.9,2144.4,4458.2,322.68,10.7513,7.5487,177.26,-5.83,0,0,0,0,56.35,117,65.147,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:26:10,5,698,176,298,305,0,28,36.177,0.5075,48.14,0,95.36,117.14,1.5972,81476,6131.7,32.5,2144.4,4458.2,315.09,11.5079,6.7921,177.26,-5.83,0,0,0,0,55.33,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:26:20,73,698,176,298,305,0,28,36.177,0.5075,48.14,0,95.36,117.14,1.5972,81476,6131.7,32.5,2144.4,4458.2,192.5,0,20.572,177.26,-5.83,0,0,0,0,55.235,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:26:30,73,967,176,683,638,0,28,36.177,0.5075,48.14,0,95.36,117.14,1.5972,81476,6131.7,32.5,2144.4,4458.2,653.63,4.237,14.063,177.26,-5.83,0,0,0,0,56.09,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:26:40,73,967,176,683,638,0,28,36.177,0.5075,48.14,0,95.36,117.14,1.5972,81476,6131.7,32.5,2144.4,4458.2,401.88,1.008,17.292,177.26,-5.83,0,0,0,0,56.07,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:26:50,73,967,176,683,638,0,28,35.815,0.5075,47.778,0,95.54,117.14,1.5972,81476,6131.7,32.5,2144.4,4458.2,416.04,0.921,17.379,177.26,-5.83,0,0,0,0,56.05,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:27:00,73,967,176,683,638,0,28,35.815,0.5075,47.778,0,95.54,117.14,1.5972,81476,6131.7,32.5,2144.4,4458.2,409.58,1.437,16.863,177.26,-5.83,0,0,0,0,56.015,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:27:10,73,967,176,683,638,0,28,35.815,0.5075,47.778,0,95.54,117.14,1.5972,81477,6131.7,5,2144.4,4458.2,405.84,1.032,17.268,177.26,-5.83,0,0,0,0,56.02,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:27:20,6,967,176,683,638,0,28,35.815,0.5075,47.778,0,95.54,117.14,1.5972,81477,6131.7,5,2144.4,4458.2,401.2,0.991,17.309,177.26,-5.83,0,0,0,0,56.005,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:27:30,6,700,176,363,374,0,28,35.815,0.5075,47.778,0,95.54,117.14,1.5972,81477,6131.7,5,2144.4,4458.2,392.13,0.495,17.805,177.26,-5.83,0,0,0,0,55.965,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:27:40,6,700,176,363,374,0,28,35.815,0.5075,47.778,0,95.54,117.14,1.5972,81477,6131.7,5,2144.4,4458.2,220.93,10.1273,8.1727,177.26,-5.83,0,0,0,0,55.42,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:27:50,6,700,176,363,374,82.4,28,35.815,18.632,84.317,0,103.1,113.54,1.5972,81477,6131.7,5,2144.4,4458.2,562.53,11.6143,6.6857,177.26,-5.83,0,0,0,0,55.44,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:28:00,6,700,176,363,374,82.4,28,35.815,18.632,84.317,0,103.1,113.54,1.5972,81477,6131.7,79.5,2144.4,4458.2,300.02,6.686,11.614,177.26,-5.83,0,0,0,0,55.44,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:28:10,6,700,176,363,374,82.4,28,35.815,18.632,84.317,0,103.1,113.54,1.5972,81477,6131.7,79.5,2144.4,4458.2,385.11,10.1628,8.1372,177.26,-5.83,0,0,0,0,56.28,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:28:20,21,700,176,363,374,82.4,28,35.815,18.632,84.317,0,103.1,113.54,1.5972,81477,6131.7,79.5,2144.4,4458.2,331.4,10.1844,8.1156,177.26,-5.83,0,0,0,0,55.42,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:28:30,21,1713,183,939,937,82.4,28,35.815,18.632,84.317,0,103.1,113.54,1.5972,81477,6131.7,79.5,2144.4,4458.2,176.07,0,19.135,177.26,-5.83,0,0,0,0,55.445,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:28:40,21,1713,183,939,937,82.4,28,35.815,18.632,84.317,0,103.1,113.54,1.5972,81477,6131.7,79.5,2144.4,4458.2,453.54,11.0469,7.2531,177.26,-5.83,0,0,0,0,56.445,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:28:50,21,1713,183,939,937,99.6,27.5,35.815,23.635,84.317,0,103.1,113.54,1.5972,81477,6131.7,79.5,2144.4,4458.2,474.16,11.1841,7.1159,177.26,-5.83,0,0,0,0,56.31,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:29:00,21,1713,183,939,937,99.6,27.5,68.512,23.635,80.91,0,119.84,107.6,40.154,81477,6131.7,79.5,2144.4,4458.2,543.61,11.7593,6.5407,177.26,-5.83,0,0,0,0,55.5,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:29:10,21,1713,183,939,937,99.6,27.5,68.512,23.635,80.91,0,119.84,107.6,40.154,81478,6131.7,79.5,2144.4,4458.2,564.8,9.3985,8.9015,177.26,-5.83,0,0,0,0,54.795,113,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:29:20,21,1713,183,939,937,99.6,27.5,68.512,23.635,80.91,0,119.84,107.6,40.154,81478,6131.7,79.5,2144.4,4458.2,620.2,12.0677,6.2323,177.26,-5.83,0,0,0,0,56.93,123,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:29:30,21,1713,185,939,1090,99.6,27.5,68.512,23.635,80.91,0,119.84,107.6,40.154,81478,6131.7,79.5,2144.4,4458.2,546.79,12.3262,5.9738,177.26,-5.83,0,0,0,0,59,121,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:29:40,21,1713,185,939,1090,99.6,27.5,68.512,23.635,80.91,0,119.84,107.6,40.154,81478,6131.7,79.5,2144.4,4458.2,514.04,12.3211,5.9789,177.26,-5.83,0,0,0,0,55.59,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:29:50,21,1713,185,939,1090,94.4,27.5,68.512,23.635,79.243,0,119.84,107.6,40.154,81478,6131.7,79.5,2144.4,4458.2,502.6,11.8076,6.4924,177.26,-5.83,0,0,0,0,55.095,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:30:00,21,1713,185,939,1090,94.4,27.5,66.99,23.635,79.243,0,136.04,107.6,40.154,81478,6131.7,79.5,2144.4,4458.2,571.37,4.404,13.896,177.26,-5.83,0,0,0,0,54.95,113,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:30:10,21,1713,185,939,1090,94.4,27.5,66.99,23.635,79.243,0,136.04,107.6,40.154,81478,6131.7,100,2144.4,4458.2,412.75,10.9482,7.3518,177.26,-5.83,0,0,0,0,55.21,113,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:30:20,21,1713,185,939,1090,94.4,27.5,66.99,23.635,79.243,0,136.04,107.6,40.154,81478,6131.7,100,2144.4,4458.4,379.55,10.4851,7.8149,177.26,-5.83,0,0,0,0,56.945,117,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:30:30,100,1713,185,939,1090,94.4,27.5,66.99,23.635,79.243,0,136.04,107.6,40.154,81478,6131.7,100,2144.4,4458.4,280.19,14.1396,4.1604,177.26,-5.83,0,0,0,0,55.47,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:30:40,100,1648,188,1067,1085,94.4,27.5,66.99,23.635,79.243,0,136.04,107.6,40.154,81478,6131.7,100,2144.4,4458.4,599.7,11.5804,6.7196,177.26,-5.83,0,0,0,0,55.15,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:30:50,100,1648,188,1067,1085,44.4,27.5,68.658,13.34,80.982,0,136.04,107.6,40.154,81478,6131.7,100,2144.4,4458.4,809.76,12.8762,5.4238,177.26,-5.83,0,0,0,0,55.675,115,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:31:00,100,1648,188,1067,1085,44.4,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81478,6131.7,100,2144.4,4458.4,484.47,10.8855,7.4145,177.26,-5.83,0,0,0,0,57.41,119,59.966,52473,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:31:10,100,1648,188,1067,1085,44.4,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81478,6131.7,98.6,2144.4,4458.4,289.03,9.2474,9.0526,177.26,-5.83,0,0,0,0,55.98,115,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:31:20,100,1648,188,1067,1085,44.4,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81479,6131.8,98.6,2144.4,4458.4,578.51,14.0008,4.2992,177.26,-5.83,0,0,0,0,56.35,115,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:31:30,64,1648,188,1067,1085,44.4,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81479,6131.8,98.6,2144.4,4458.4,424.88,10.2558,8.0442,177.26,-5.83,0,0,0,0,56.59,117,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:31:40,64,1648,188,1085,1085,44.4,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81479,6131.8,98.6,2144.4,4458.4,371.74,10.8639,7.4361,177.26,-5.83,0,0,0,0,56.4,117,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:31:50,64,1648,188,1085,1085,44.4,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81479,6131.8,98.6,2144.4,4458.4,704.39,8.9436,9.3564,177.26,-5.83,0,0,0,0,55.045,115,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:32:00,64,1648,188,1085,1085,65.6,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81479,6131.8,98.6,2144.4,4458.4,354.29,0,20.543,177.26,-5.83,0,0,0,0,56.025,117,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:32:10,64,1648,188,1085,1085,65.6,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81479,6131.8,0,2144.4,4458.4,343.07,6.025,12.275,177.26,-5.83,0,0,0,0,56.395,117,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:32:20,64,1648,188,1085,1085,65.6,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81480,6131.8,0,2144.4,4458.4,436.54,4.899,13.401,177.26,-5.83,0,0,0,0,55.655,115,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:32:30,98,1563,188,1054,1085,65.6,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81480,6131.8,0,2144.4,4458.4,367.77,3.54,14.76,177.26,-5.83,0,0,0,0,55.755,115,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:32:40,98,1563,183,1054,1085,65.6,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81480,6131.8,0,2144.4,4458.4,536.82,11.1194,7.1806,177.26,-5.83,0,0,0,0,55.72,115,59.966,52474,0,0,,,,,,,,,,,,,,
redmond_ht4,18020515.csv,2/5/2018,15:32:50,98,1563,183,1054,1085,65.6,27.5,68.658,13.34,80.982,0,136.04,107.6,31.244,81480,6131.8,0,2144.4,4458.4,540.21,11.0469,7.2531,177.26,-5.83,0,0,0,0,55.02,115,59.966,52474,0,0,,,,,,,,,,,,,,
